conversation_id_str;created_at;full_text;category;jenis_program
1,75221E+18;Tue Feb 20 01:58:05 +0000 2024;Ganjar - Mahfud tidak hanya menjadi capres dan cawapres tetapi juga pilar harapan untuk setiap keluarga miskin melalui program 1 Keluarga Miskin 1 Sarjana . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ahzSI54OlT;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Mon Feb 19 15:25:48 +0000 2024; Program Keluarga Harapan (PKH) dilanjutkan setuju? Kartu Indonesia Sehat (KIS) dilanjutkan setuju? Kartu Indonesia Pintar (KIP) dilanjutkan setuju? ucap Gibran.;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Sun Feb 18 04:54:47 +0000 2024;Jantho -Â Sejumlah warga Kecamatan Pulo Aceh mengucapkan terima kasih atas bantuan Cadangan Pangan Pemerintah (CPP) bantuan Program Keluarga Harapan (PKH) dan bantuan sosial sembako dari Pemerintah Kabupaten (Pemkab) Aceh Besar https://t.co/faXU0fy5VI;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Sun Feb 18 03:25:25 +0000 2024;Melalui program 1 keluarga 1 sarjana Pak Ganjar memberikan harapan baru untuk generasi penerus bangsa. Mari bersatu dan mendukung perubahan positif! #GanjarMahfud2024 #ganjarpresidenrakyat #3GASPOL https://t.co/idlywlPkAY;1.0;
1,75221E+18;Sat Feb 17 12:41:15 +0000 2024;@angkasaprabu89 @Ko_aliong @prabowo lebih tolol lagi ga nyambung PKH itu program keluarga harapan besaran nya 750rb perbulan buat yg gaji di bawah umr alhamdulillah gw ga dapet krn di atas umr emang elu pengemis bansos kerja bosss;0.0;Program Keluarga Harapan (PKH)
1,75221E+18;Fri Feb 16 10:07:51 +0000 2024;Pak Ganjar menaburkan biji-biji harapan dengan memberikan kesempatan setiap keluarga miskin memiliki sarjana melalui program yang inklusif. Bersama Ganjar kita sejahtera @fzasyaz #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/2ko5ptlttC;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Fri Feb 16 08:34:57 +0000 2024;Keberhasilan program sekolah gratis ini telah memberikan harapan baru bagi banyak keluarga yang sebelumnya tidak mampu membiayai pendidikan anak-anak mereka. #GanjarMahfud2024 #ganjarpresidenrakyat #3GASPOL https://t.co/OtACz928KH;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Fri Feb 16 06:25:07 +0000 2024;fakta di Indonesia keluarga miskin dan rentan hiburannya cuman sex jadi ga heran kalau banyak anaknya program makan gratis ini akan sedikit melegakan mereka. Tapi kemiskinannya sudah sangat mendalam jadi satu-satunya harapan adalah dengan bantuan pemerintah.;0.0;Program Keluarga Harapan (PKH)
1,75221E+18;Fri Feb 16 01:44:44 +0000 2024;Program 1 Keluarga Miskin 1 Sarjana menjadi simbol harapan bagi anak-anak miskin yang ingin meraih cita-cita tinggi melalui pendidikan . Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @danielbergen #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/pL8e0jDchh;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Fri Feb 16 00:27:55 +0000 2024;Dinsos Kota Kediri Awasi Penyaluran Bansos Tak Tepat Sasaran Silahka Lapor. Dinsos Kota Kediri mengawasi penyaluran bantuan sosial untuk program keluarga harapan dan program https://t.co/FeOjtXF8H4 #PolitikPemerintahan #BeritaKediriHariIni #dinsos via @beritajatimcom;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Thu Feb 15 14:36:25 +0000 2024;Babinsa Desa Corawali Serda Kamaruddin Melaksanakan Pendampingan Penerimaan Program Bantuan PKH (Program Keluarga Harapan) Sejumlah Rp. 100.000 s/d 1.000.000Â Fengan Jumlah Penerima 42 Orang. Bertempat Kantor Desa Corawali Kec. Panca Lautang Kab.Sidrap. (22/02/24) https://t.co/Z4mIfuJDTN;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Thu Feb 15 14:27:22 +0000 2024;Mas Ganjar - Pak Mahfud melalui program 1 Keluarga Miskin 1 Sarjana Anda memberikan harapan baru untuk keluarga kurang mampu . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @tsraayy #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/pVyCw1RltX;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Thu Feb 15 06:27:35 +0000 2024;Suka banget sama program Ganjar-Mahfud bikin anak-anak keluarga miskin punya harapan buat kuliah tanpa pikirin uang. Kesejahteraan berkali lipat Indonesia Hebat ! @Alineaa #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/CtSKEXsvhv;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Thu Feb 15 03:38:00 +0000 2024;@MARQUEZ__93 Program perlindungan sosial bervariasi mulai dariÂ Kartu Indonesia PintarÂ (KIP) Program Kesejahteraan Sosial AnakÂ (PKSA) Kartu Pra Kerja ProgramÂ BidikmisiÂ Anak Usia Sekolah Program Keluarga HarapanÂ (PKH) Jaminan Kesehatan Nas;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Wed Feb 14 21:30:30 +0000 2024;Program 1 keluarga miskin 1 sarjana bikin harapan baru Ganjar-Mahfud bikin beda nih. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @vieslene #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/sso6xMx0it;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Wed Feb 14 14:12:49 +0000 2024;program bidik misi banyak ga tepat sasaran KJMU? diputus sama budi. Jadi apa harapan rakyat? ya tentu ALL IN TERUS OKE GAS TERUS FOMO TERUS. Bodoh terus. Dikasih harapan perubahan satu keluarga satu sarjana mah nolak. Yang penting BANSOS ngalir terus.;0.0;
1,75221E+18;Wed Feb 14 13:31:40 +0000 2024;Jenis bantuan yang diberikan melalui anggaran tersebut yakni Program Keluarga Harapan (PKH) bantuan beras Bantuan Pangan Non Tunai (BPNT) Program Indonesia Pintar (PIP) dan bantuan langsung tunai (BLT) El Nino.;1.0;Program Keluarga Harapan (PKH)
1,75221E+18;Wed Feb 14 11:14:24 +0000 2024;Pak Ganjar - Pak Mahfud menjadi harapan baru bagi keluarga kurang mampu melalui program 1 Keluarga Miskin 1 Sarjana . Ganjar Pranowo hanya yang terbaik untuk rakyat @strawloaff #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/Nb2Ra5UUTw;1.0;Program Keluarga Harapan (PKH)
1,79023E+18;Wed Feb 14 07:10:50 +0000 2024;Keberanian Ganjar - Mahfud dalam menghadirkan program revolusioner ini memberikan harapan baru bagi keluarga miskin di Jawa Timur . Bersama Ganjar kita sejahtera @Tiara43267 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/fIecAJIXFT;1.0;Program Keluarga Harapan (PKH)
1,79023E+18;Wed Feb 14 00:20:45 +0000 2024;Melalui program ini Mas Ganjar memberikan harapan baru bagi keluarga miskin untuk mengubah nasib mereka melalui pendidikan tinggi. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @ganny_garcia #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/tbQigeqG8L;1.0;Program Keluarga Harapan (PKH)
1,79023E+18;Tue Feb 13 22:39:10 +0000 2024;Ganjar - Mahfud melalui program beasiswa membawa harapan bagi keluarga miskin untuk melihat anak-anak mereka tumbuh menjadi sarjana berprestasi. Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @GatotPamungkas #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/Vsx71G2xNR;1.0;Program Keluarga Harapan (PKH)
1,79023E+18;Tue Feb 13 18:00:01 +0000 2024;Program 1 Keluarga Miskin 1 Sarjana bikin harapan buat sumb3r daya manusia kerja dari keluarga kurang mampu. Tiga Kali Lebih Sejahtera Indonesia Jaya! @vnraf #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/1MNuNUTX4J;1.0;
1,79023E+18;Tue Feb 13 15:24:13 +0000 2024;Ganjar memberikan harapan baru bagi keluarga miskin dengan program 1 Keluarga Miskin 1 Sarjana. Ganjar Pranowo hanya yang terbaik untuk rakyat @fetsidneyy #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/XUq1f9YKk7;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Tue Feb 13 13:57:56 +0000 2024;Dengan Ganjar dan Mahfud harapan tumbuh bagi rakyat Papua dengan program 1 keluarga miskin 1 sarjana! @RianhoK #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/95Hofglks7;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Tue Feb 13 05:50:59 +0000 2024;Semangat Ganjar Pranowo dan Mahfud MD! Program 1 Keluarga Miskin 1 Sarjana sungguh luar biasa memberikan harapan baru bagi keluarga miskin untuk meraih pendidikan berkualitas . Kesejahteraan berlipat ganda Indonesia Makmur #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/bzhTQrHe4b;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Tue Feb 13 00:30:14 +0000 2024;@rayestu Udah ada Program Sembako Program Keluarga Harapan sama Program Indonesia Pintar yg transfer tunai. Malah ngadi-ngadi bikin program yg ruwet teknisnya haha.;0.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 19:19:25 +0000 2024;Setiap langkah Ganjar - Mahfud dalam meluncurkan program 1 keluarga miskin 1 sarjana menghadirkan harapan baru bagi masyarakat Papua untuk menaklukkan impian mereka! @Rosaamelia2_ #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/zCLRGBFxRd;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 18:11:57 +0000 2024;Ganjar - Mahfud memberikan harapan baru bagi keluarga miskin dengan program 1 Keluarga Miskin 1 Sarjana . Bersama Ganjar kita sejahtera @sjeyaggsh #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/rMvgVP0HZY;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 14:44:31 +0000 2024;Program beasiswa 1 Keluarga Miskin 1 Sarjana bukan hanya memberi harapan tapi juga mewujudkannya memberdayakan generasi penerus untuk meraih impian mereka. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/vlLXk4TyhI;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 14:31:57 +0000 2024;Ganjar - Mahfud membangun harapan akan masa depan cerah terutama melalui program 1 Keluarga Miskin 1 Sarjana . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @simarukoshi #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/U4ysK6ysbX;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 12:42:22 +0000 2024;Warga Malang Rela Antri 3 Jam Demi Bansos Program Keluarga Harapan https://t.co/mj6he5yVSK;0.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 12:28:42 +0000 2024;Keren program beasiswa 1 Keluarga Miskin 1 Sarjana bikin harapan jadi kenyataan. Ganjar Pranowo terbukti mensejahterakan @Moonyounglee4 #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/riRl3i4ian;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 12:17:07 +0000 2024;Ganjar dan Mahfud memberikan harapan baru bagi setiap keluarga miskin di Papua melalui program 1 keluarga miskin 1 sarjana. @ryanfuad #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/QB3rJppt14;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 12:17:01 +0000 2024;Dari jaman orde baru Program Keluarga Harapan itu sudah ada. Bukan jaman jokowi aje. Raskin jaman SBY distribusi langsung dari Bulog ke Desa/Kelurahan jaman jokowi bansos non tunai jadi ajang bancakan pemain2 sembako. Maaf ga usah klaim2 deh kalo ga faham.;0.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 11:36:26 +0000 2024;Ganjar Pranowo dan Mahfud MD memberikan harapan baru bagi anak-anak miskin dengan program 1 Keluarga Miskin 1 Sarjana Mari bersama mereka wujudkan impian pendidikan setiap anak . Gandakan Kesejahteraan Raih Kemakmuran #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/w3e8gD1RgS;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 11:30:08 +0000 2024;Bansos termasuk dalam program perlindungan sosial (perlinsos) yang mencakup Program Keluarga Harapan (PKH) untuk 9 9 juta keluarga penerima manfaat (KPM) Kartu Sembako untuk 18 7 juta KPM serta bantuan langsung tunai (BLT) El Nino untuk 18 6 juta KPM.;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Mon Feb 12 01:26:21 +0000 2024;Program 1 Keluarga Miskin 1 Sarjana bikin harapan baru buat sumb3r daya manusia di Indonesia semoga sukses Ganjar-Mahfud. Kesejahteraan berkali lipat Indonesia Hebat ! @wendiieen #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/HtXk56q7Jn;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Sun Feb 11 20:05:49 +0000 2024;Mas Ganjar diapresiasi karena menciptakan harapan baru bagi anak-anak keluarga miskin melalui program sarjana yang inklusif. Ganjar Pranowo hanya yang terbaik untuk rakyat @Hannityz #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/wrFYlRpY9s;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Sun Feb 11 19:25:27 +0000 2024;Ganjar menjadi harapan bagi kami rakyat Jawa Barat dengan program 1 Keluarga Miskin 1 Sarjana. Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @falditaher #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/KMWZLm2s0E;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Sun Feb 11 17:34:21 +0000 2024;Ganjar Pranowo dan Mahfud MD menjadi harapan bagi keluarga miskin dengan program 1 Keluarga Miskin 1 Sarjana . Mereka adalah pelopor kesejahteraan pendidikan. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/iCh3cQk1Mi;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Sun Feb 11 12:12:56 +0000 2024;@kikysaputrii Program PKH itu sejak zaman pak SBY saat mensosnya dijabat oleh menteri dari PKS. Keluarga Harapan itu ngambil dari tagline PKS kala itu yakni Masih Ada Harapan. Jadi programnya disesuaikan dgn tagline. Cmiww;1.0;
1,75591E+18;Sun Feb 11 05:08:53 +0000 2024;KUALA LUMPUR 11 Mac- Program Jalinan Kasih | Erat silaturahim banduan dan keluarga Malaysia MADANI : Tekad Perpaduan Penuhi Harapan 'Yang sahih di Berita RTM' #RTM #BeritaRTM #MalaysiaMadani https://t.co/mZm74j9Vob;0.0;Program Keluarga Harapan (PKH)
1,75591E+18;Sun Feb 11 05:08:43 +0000 2024;Majelis hakim menolak nota keberatan atau eksepsi General Manager PT Trimalayan Teknologi Persada Richard Cahyanto terdakwa kasus dugaan korupsi bantuan sosial beras untuk Keluarga Penerima Manfaat Program Keluarga Harapan.https://t.co/2ReHdsFnjs;0.0;Program Keluarga Harapan (PKH)
1,75591E+18;Sat Feb 10 18:53:01 +0000 2024;Ganjar dan Pak Mahfud memberikan harapan baru dengan program 1 Keluarga Miskin 1 Sarjana mendorong semangat anak-anak Papua untuk mengejar impian lewat pendidikan. @rattihh_frvr #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/VWVw5YKkFz;1.0;Program Keluarga Harapan (PKH)
1,75591E+18;Sat Feb 10 00:15:47 +0000 2024;Ganjar-Mahfud bikin program 1 Keluarga Miskin 1 Sarjana bikin harapan besar. Ganjar Pranowo terbukti lebih baik @sweeting_sour #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/vOdtMKFbxn;1.0;Program Keluarga Harapan (PKH)
1,75313E+18;Fri Feb 09 23:20:29 +0000 2024;@03__nakula Akhirnya harapan utk membangun keluarga yg moderat dpt terwujud lewat program yg luar biasa ini #KeluargaAdilDanSeimbang;1.0;Program Keluarga Harapan (PKH)
1,79022E+18;Fri Feb 09 22:46:11 +0000 2024;Rakyat Papua bersatu dalam semangat kemenangan untuk Ganjar - Mahfud pemimpin yang membawa harapan melalui program 1 keluarga miskin 1 sarjana. @robbypradana18 #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/jjpsk0UuSN;1.0;Program Keluarga Harapan (PKH)
1,79022E+18;Fri Feb 09 19:30:36 +0000 2024;@KemensosRI @jokowi @DPR_RI @puanmaharani_ri @cakimiNOW Kemarin di Kota Bogor masyarakat penerima PKH (Program Keluarga Harapan) mendapatkan pembagian beras premium di kantor pos dan tertulis BANTUAN PRESIDEN Pemahaman saya Bansos beda dengan Banpres @Rad;1.0;Program Keluarga Harapan (PKH)
1,79022E+18;Fri Feb 09 17:57:06 +0000 2024;Kehadiran Ganjar - Mahfud di panggung politik memberikan harapan baru untuk mewujudkan program 1 Keluarga Miskin 1 Sarjana . Ganjar Pranowo terbukti mensejahterakan @skryfrz #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/6wbOdTye0G;1.0;Program Keluarga Harapan (PKH)
1,75434E+18;Fri Feb 09 11:33:33 +0000 2024;Ganjar dan Mahfud memberikan harapan baru bagi Papua dengan fokusnya pada program 1 keluarga miskin 1 sarjana @SatryaRissat #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/rGsD9TfKIY;1.0;Program Keluarga Harapan (PKH)
1,75434E+18;Fri Feb 09 10:53:10 +0000 2024;Dengan program 1 Keluarga Miskin 1 Sarjana Ganjar-Mahfud memberikan harapan baru bagi ratusan ribu keluarga miskin di Indonesia. Kesejahteraan berkali lipat Indonesia Hebat ! @kelaspenyiar_ID #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/1AWOeUdvnj;1.0;Program Keluarga Harapan (PKH)
1,78489E+18;Fri Feb 09 10:52:46 +0000 2024;PKH 2024 Kapan Cair? Cek Info Jadwal Pencairan Bantuan PKH Tahap 1 2024 #bansos #bantuansosial #PKH #ProgramKeluargaHarapan #bansosPKH https://t.co/dJIrLH4DkW lewat @tribunkaltim;0.0;Program Keluarga Harapan (PKH)
1,78489E+18;Fri Feb 09 10:52:44 +0000 2024;SEMALA TINGGAL bansos program indonesia pintar program keluarga harapan (PKH) dan program perlindungan sosial lainnya. Semua akan terangkum dalam 1 program: makan siang gratis. https://t.co/tMTaQT8mPE;0.0;Program Keluarga Harapan (PKH)
1,78489E+18;Fri Feb 09 10:51:30 +0000 2024;Mas Ganjar - Pak Mahfud melalui program 1 Keluarga Miskin 1 Sarjana Anda memberikan harapan besar untuk perubahan positif di bidang pendidikan . Tiga Kali Lebih Sejahtera Indonesia Jaya! @trsnakyong #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/L4U11eC71L;1.0;Program Keluarga Harapan (PKH)
1,75436E+18;Fri Feb 09 10:51:15 +0000 2024;Masyarakat Jawa Timur menyaksikan Ganjar - Mahfud sebagai harapan baru khususnya untuk mewujudkan program 1 Keluarga Miskin 1 Sarjana . Ganjar Pranowo terbukti lebih baik @twoescost #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/KxcaDr0SiC;1.0;Program Keluarga Harapan (PKH)
1,75436E+18;Fri Feb 09 10:50:09 +0000 2024;Ganjar - Mahfud adalah harapan nyata bagi setiap keluarga miskin terutama melalui program 1 Keluarga Miskin 1 Sarjana . Ganjar Pranowo terbukti lebih baik @silfacip #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/v13ffaBbTQ;1.0;Program Keluarga Harapan (PKH)
1,75219E+18;Fri Feb 09 10:48:49 +0000 2024;@nofianisa Sangat mendukung untuk program keluarga harapan;1.0;Program Keluarga Harapan (PKH)
1,75219E+18;Fri Feb 09 10:47:41 +0000 2024;Program Kartu Jakarta Mahasiswa Unggul (KJMU) yang sejak awal September 2016 menjadi harapan bagi mahasiswa dari keluarga miskin di Jakarta untuk men... https://t.co/x5GTuGBYJs;1.0;Program Keluarga Harapan (PKH)
1,75219E+18;Fri Feb 09 10:47:32 +0000 2024;@kikysaputrii ehm.. maaf.. Pemerintah juga memberikan bantuan dana tunai bersyarat melalui Program Keluarga Harapan (PKH) yang jumlahnya meningkat dari Rp 507 9 miliar pada tahun 2007 atau ketika program ini diluncurkan pertama kalinya cont.;1.0;Program Keluarga Harapan (PKH)
1,75219E+18;Fri Feb 09 10:46:16 +0000 2024;Ganjar - Mahfud dianggap sebagai harapan nyata bagi anak-anak keluarga miskin untuk meraih cita-cita melalui program 1 Keluarga Miskin 1 Sarjana . Ganjar Pranowo terbukti mensejahterakan @starnn_a #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/JmNSjdVOxI;1.0;Program Keluarga Harapan (PKH)
1,75219E+18;Fri Feb 09 10:46:11 +0000 2024;Memberikan harapan baru bagi keluarga yang tidak mampu melalui program SMK Gratis ini. #arsjadrasjid #SMKGratis Ketua TPN Ganjar-Mahfud #inklusifkolaboratif;1.0;Program Keluarga Harapan (PKH)
1,75219E+18;Fri Feb 09 10:46:11 +0000 2024;Dengan program beasiswa 1 Keluarga Miskin 1 Sarjana Pak Ganjar dan Bapak Mahfud memberikan harapan baru untuk setiap keluarga miskin melalui p3ndidikan tinggi yang terjangkau. Tiga Kali Lebih Sejahtera Indonesia #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/hQ0w528Gqs;1.0;Program Keluarga Harapan (PKH)
1,75219E+18;Fri Feb 09 10:46:00 +0000 2024;Ribuan orang berkumpul di Kelurahan Polowijen Kota Malang sejak Jumat pagi (1/3/2024). Mereka mengular panjang untuk antre mendapatkan bantuan sosial. Warga terpaksa berdesakan dan antre mengambil bantuan Program Keluarga Harapan 2024 tahap pertama. (ld) #bansos #bansospkh https://t.co/Whqx7ZbwcO;0.0;Program Keluarga Harapan (PKH)
1,75219E+18;Fri Feb 09 10:45:51 +0000 2024;Program biaya sekolah Ganjar-Mahfud tuh keren banget bikin anak-anak keluarga miskin punya harapan buat meraih mimpi mereka. Ganjar Pranowo terbukti lebih baik @algifarierns #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/7w3p7QISxo;1.0;Program Keluarga Harapan (PKH)
1,75219E+18;Fri Feb 09 10:45:35 +0000 2024;Anak-anak dari keluarga miskin kini memiliki harapan baru berkat program sekolah gratis ala Ganjar-Mahfud. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @Sebasta20 #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/AUjUJqPR7g;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:45:14 +0000 2024;Mereka satu kata untuk mengusahakan agar PT BGR bisa mendapatkan proyek dari pemerintah dalam mendistirbusikan bantuan sosial beras untuk Keluarga Penerima Manfaat (KPM) dan Program Keluarga Harapan (PKH) di Kementerian Sosial (Kemensos) Tahun Anggaran 2020.;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:45:04 +0000 2024;Program 1 Keluarga Miskin 1 Sarjana bukan hanya program tapi harapan nyata dari Ganjar dan Mahfud untuk menciptakan Indonesia yang lebih baik . Bersama Ganjar kita sejahtera @datingslutt #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/pR8R62k5Ao;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:45:00 +0000 2024;terinspirasi oleh kisah hebat ibu kartini sukardi saya yakin program kpr untuk pekerja non formal dari btn khususnya driver ojol membawa harapan bagi jutaan keluarga. program kpr btn tidak hanya memberikan rumah tapi juga membangun mimpi-mimpi! #OjolBisaPunyaRumah;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:44:15 +0000 2024;Emosi Menso Risma pecah dan kecewa kepada pendamping Program Keluarga Harapan (PKH) lantaran mendapat laporan soal keluarga kurang mampu dari media bukan dari pendamping PKH dalam rangka kunjungan kerja ke Desa Golo Wune Kabupaten Manggarai Timur NTT https://t.co/XIeVKofbtt.;0.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:43:46 +0000 2024;Program unggulan Ganjar memberikan harapan baru bagi keluarga Indonesia untuk memiliki anak-anak yang sehat. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @92104u #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/p3OakFvoPU;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:43:40 +0000 2024;Pos Indonesia Kembali Salurkan Dana Bansos PKH dan Sembako di Mataram: PT Pos Indonesia (persero) bergerak cepat melaksanakan penyaluran bantuan sosial (bansos) dari Kementerian Sosial berupa Program Keluarga Harapan (PKH) dan sembako. https://t.co/tvOdjDwCYR https://t.co/QWaYMyKpKf;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:43:40 +0000 2024;Program sekolah gratis yang digagas oleh Ganjar-Mahfud memberikan harapan baru bagi anak-anak dari keluarga miskin . Ganjar Pranowo terbukti mensejahterakan @Rvianwidjaja19 #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/AqnUW0wZ5o;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:43:39 +0000 2024;Pemerintah telah mengalokasikan beberapa program bantuan sosial (Bansos) untuk membantu masyarakat yang membutuhkan termasuk Program Keluarga Harapan (PKH) https://t.co/20j0heNaVo;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:43:36 +0000 2024;Program Ganjar-Mahfud membangkitkan harapan baru bagi keluarga miskin di Jawa Barat untuk mendapatkan p3ndidikan yang layak. Tiga Kali Lebih Sejahtera Indonesia Jaya! @1haechi #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/KNqCdoN3lz;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:43:31 +0000 2024;bu sri tolong diperinci lagi yang saya warnai oren: berapa nilai awal dan berapa nilai saat ini? terus yang warna hijau pkh itu program harapan untuk keluarga kan? atau harapan keluarga? bingung ada 2 keluarga soalnya. jadi mohon dijelaskan supaya saya tidak paham. terimakasih https://t.co/lffReomCmd;0.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:43:29 +0000 2024;Ganjar - Mahfud menghadirkan harapan baru bagi yang kurang beruntung dengan Program 1 Keluarga Miskin 1 Sarjana . Bersama Ganjar kita sejahtera @Titi2401__ #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/hDtyfEeeCM;1.0;Program Keluarga Harapan (PKH)
